0,-29.7852,-29.602,-28.656
1.00E-04,-29.7546,-29.5715,-28.6865
2.00E-04,-29.7546,-29.6631,-28.717
3.00E-04,-29.6936,-29.6326,-28.717
4.00E-04,-29.6936,-29.602,-28.656
5.00E-04,-29.7241,-29.602,-28.656
6.00E-04,-29.6936,-29.602,-28.6865
7.00E-04,-29.6936,-29.602,-28.717
8.00E-04,-29.6631,-29.6326,-28.7476
9.00E-04,-29.7241,-29.602,-28.717
1.00E-03,-29.6936,-29.602,-28.7476
0.0011,-29.7241,-29.602,-28.7476
0.0012,-29.6936,-29.602,-28.717
0.0013,-29.6631,-29.602,-28.717
0.0014,-29.6936,-29.6631,-28.717
0.0015,-29.6936,-29.6326,-28.7476
0.0016,-29.6936,-29.6326,-28.717
0.0017,-29.7546,-29.6631,-28.717
0.0018,-29.6936,-29.6631,-28.717
0.0019,-29.6631,-29.6631,-28.6865
0.002,-29.6631,-29.6631,-28.7476
0.0021,-29.7241,-29.6631,-28.656
0.0022,-29.7241,-29.6326,-28.7476
0.0023,-29.6936,-29.6326,-28.717
0.0024,-29.7241,-29.6326,-28.717
0.0025,-29.6631,-29.6631,-28.7476
0.0026,-29.7241,-29.6631,-28.7781
0.0027,-29.7241,-29.6326,-28.7781
0.0028,-29.7241,-29.6631,-28.8086
0.0029,-29.7241,-29.6326,-28.7781
0.003,-29.6936,-29.6631,-28.7781
0.0031,-29.7241,-29.6326,-28.7476
0.0032,-29.6631,-29.6631,-28.7476
0.0033,-29.7241,-29.6631,-28.8391
0.0034,-29.6936,-29.6631,-28.8086
0.0035,-29.6936,-29.602,-28.8086
0.0036,-29.6631,-29.602,-28.7476
0.0037,-29.7241,-29.602,-28.7476
0.0038,-29.6631,-29.6326,-28.7781
0.0039,-29.6936,-29.602,-28.7781
0.004,-29.6631,-29.602,-28.8391
0.0041,-29.7241,-29.6631,-28.7781
0.0042,-29.7241,-29.6326,-28.8086
0.0043,-29.7241,-29.6631,-28.7781
0.0044,-29.6936,-29.602,-28.8391
0.0045,-29.6326,-29.602,-28.7476
0.0046,-29.7241,-29.602,-28.7476
0.0047,-29.6936,-29.602,-28.7476
0.0048,-29.7546,-29.6326,-28.8086
0.0049,-29.6936,-29.602,-28.7476
0.005,-29.6936,-29.602,-28.7476
0.0051,-29.7241,-29.6326,-28.7781
0.0052,-29.6631,-29.6326,-28.7476
0.0053,-29.6936,-29.602,-28.7781
0.0054,-29.6631,-29.6326,-28.7476
0.0055,-29.6936,-29.6326,-28.7781
0.0056,-29.7241,-29.6326,-28.7476
0.0057,-29.6631,-29.6936,-28.7781
0.0058,-29.6631,-29.602,-28.8086
0.0059,-29.6936,-29.5715,-28.7476
0.006,-29.6631,-29.602,-28.7781
0.0061,-29.6936,-29.602,-28.7781
0.0062,-29.6936,-29.6326,-28.7781
0.0063,-29.6936,-29.6326,-28.7476
0.0064,-29.6631,-29.6326,-28.8086
0.0065,-29.7241,-29.6326,-28.7476
0.0066,-29.7241,-29.602,-28.7781
0.0067,-29.6936,-29.6326,-28.8391
0.0068,-29.6936,-29.602,-28.7476
0.0069,-29.6631,-29.5715,-28.7781
0.007,-29.6936,-29.6326,-28.7781
0.0071,-29.6631,-29.6326,-28.8086
0.0072,-29.6936,-29.5715,-28.7781
0.0073,-29.7852,-29.5715,-28.7476
0.0074,-29.6631,-29.541,-28.7476
0.0075,-29.6936,-29.6326,-28.8086
0.0076,-29.7241,-29.602,-28.8391
0.0077,-29.7852,-29.602,-28.8391
0.0078,-29.7241,-29.541,-28.7781
0.0079,-29.7241,-29.541,-28.7476
0.008,-29.6936,-29.5715,-28.717
0.0081,-29.6326,-29.602,-28.717
0.0082,-29.6631,-29.5105,-28.7781
0.0083,-29.7241,-29.5715,-28.7476
0.0084,-29.7241,-29.541,-28.7781
0.0085,-29.6936,-29.602,-28.717
0.0086,-29.6936,-29.5715,-28.7476
0.0087,-29.6936,-29.5715,-28.7476
0.0088,-29.6936,-29.602,-28.7476
0.0089,-29.7241,-29.602,-28.8086
0.009,-29.6326,-29.602,-28.7476
0.0091,-29.7241,-29.602,-28.717
0.0092,-29.6936,-29.5715,-28.7476
0.0093,-29.7241,-29.541,-28.7476
0.0094,-29.7241,-29.5715,-28.7476
0.0095,-29.6936,-29.541,-28.717
0.0096,-29.6326,-29.5715,-28.7476
0.0097,-29.7546,-29.602,-28.7476
0.0098,-29.6936,-29.541,-28.7476
0.0099,-29.6936,-29.541,-28.7781
0.01,-29.7241,-29.5715,-28.7476
0.0101,-29.6936,-29.602,-28.7476
0.0102,-29.7546,-29.602,-28.717
0.0103,-29.6936,-29.5715,-28.6865
0.0104,-29.6936,-29.5715,-28.717
0.0105,-29.7241,-29.541,-28.6865
0.0106,-29.7241,-29.5715,-28.6865
0.0107,-29.7546,-29.5715,-28.7476
0.0108,-29.6936,-29.541,-28.6865
0.0109,-29.7546,-29.541,-28.6865
0.011,-29.6936,-29.5105,-28.6865
0.0111,-29.6936,-29.541,-28.7476
0.0112,-29.7546,-29.541,-28.6865
0.0113,-29.7241,-29.541,-28.6865
0.0114,-29.7546,-29.5105,-28.6865
0.0115,-29.6936,-29.5715,-28.717
0.0116,-29.7241,-29.541,-28.717
0.0117,-29.7241,-29.5715,-28.7476
0.0118,-29.7241,-29.5105,-28.717
0.0119,-29.6936,-29.541,-28.6865
0.012,-29.7546,-29.5105,-28.656
0.0121,-29.7241,-29.5105,-28.656
0.0122,-29.7546,-29.5105,-28.7476
0.0123,-29.7546,-29.48,-28.717
0.0124,-29.7546,-29.5105,-28.717
0.0125,-29.7241,-29.48,-28.7476
0.0126,-29.7241,-29.5105,-28.7476
0.0127,-29.7546,-29.48,-28.7476
0.0128,-29.7241,-29.541,-28.7781
0.0129,-29.7241,-29.48,-28.7476
0.013,-29.6631,-29.48,-28.7476
0.0131,-29.7241,-29.5105,-28.717
0.0132,-29.6936,-29.48,-28.717
0.0133,-29.6936,-29.4495,-28.717
0.0134,-29.7852,-29.541,-28.7476
0.0135,-29.7546,-29.4495,-28.656
0.0136,-29.7241,-29.4495,-28.6255
0.0137,-29.6936,-29.5105,-28.717
0.0138,-29.7241,-29.5105,-28.717
0.0139,-29.6936,-29.48,-28.7476
0.014,-29.6631,-29.541,-28.717
0.0141,-29.6936,-29.541,-28.7476
0.0142,-29.6936,-29.5105,-28.717
0.0143,-29.7241,-29.5105,-28.717
0.0144,-29.6631,-29.5105,-28.7476
0.0145,-29.6936,-29.48,-28.7781
0.0146,-29.7241,-29.4495,-28.7781
0.0147,-29.6936,-29.5105,-28.7476
0.0148,-29.6631,-29.5105,-28.717
0.0149,-29.6936,-29.541,-28.7476
0.015,-29.7241,-29.48,-28.7476
0.0151,-29.6936,-29.4495,-28.717
0.0152,-29.7241,-29.4189,-28.717
0.0153,-29.6936,-29.4495,-28.717
0.0154,-29.7241,-29.4495,-28.656
0.0155,-29.6631,-29.5105,-28.7476
0.0156,-29.6326,-29.48,-28.7476
0.0157,-29.6936,-29.48,-28.7781
0.0158,-29.6936,-29.48,-28.717
0.0159,-29.6631,-29.48,-28.7476
0.016,-29.6631,-29.5105,-28.6865
0.0161,-29.6936,-29.48,-28.7476
0.0162,-29.6631,-29.4495,-28.7476
0.0163,-29.6936,-29.48,-28.7476
0.0164,-29.6631,-29.5105,-28.717
0.0165,-29.6326,-29.48,-28.6865
0.0166,-29.7241,-29.4495,-28.717
0.0167,-29.6631,-29.4495,-28.7781
0.0168,-29.6936,-29.4495,-28.7476
0.0169,-29.602,-29.48,-28.7476
0.017,-29.6631,-29.48,-28.7476
0.0171,-29.6936,-29.4495,-28.717
0.0172,-29.6326,-29.4495,-28.7476
0.0173,-29.6936,-29.48,-28.6865
0.0174,-29.6631,-29.4495,-28.717
0.0175,-29.6936,-29.4189,-28.7476
0.0176,-29.7241,-29.48,-28.7476
0.0177,-29.6326,-29.4495,-28.8086
0.0178,-29.6631,-29.48,-28.717
0.0179,-29.7241,-29.48,-28.7476
0.018,-29.6631,-29.48,-28.7476
0.0181,-29.6631,-29.48,-28.6865
0.0182,-29.6936,-29.48,-28.7476
0.0183,-29.7241,-29.48,-28.7476
0.0184,-29.7546,-29.48,-28.7476
0.0185,-29.7241,-29.48,-28.7476
0.0186,-29.7241,-29.5105,-28.7781
0.0187,-29.7241,-29.4495,-28.7781
0.0188,-29.6936,-29.5105,-28.7476
0.0189,-29.7241,-29.48,-28.7476
0.019,-29.6631,-29.48,-28.7476
0.0191,-29.6631,-29.48,-28.7781
0.0192,-29.6936,-29.5105,-28.7476
0.0193,-29.6936,-29.541,-28.7781
0.0194,-29.6936,-29.48,-28.717
0.0195,-29.7241,-29.5105,-28.7476
0.0196,-29.7241,-29.5105,-28.7781
0.0197,-29.7546,-29.5105,-28.7476
0.0198,-29.7546,-29.5105,-28.7476
0.0199,-29.7241,-29.5105,-28.7476
0.02,-29.7546,-29.5105,-28.7781
0.0201,-29.7241,-29.5105,-28.7476
0.0202,-29.7546,-29.48,-28.7476
0.0203,-29.7241,-29.4495,-28.7476
0.0204,-29.7241,-29.48,-28.7476
0.0205,-29.7241,-29.48,-28.7781
0.0206,-29.7546,-29.48,-28.7781
0.0207,-29.7546,-29.4495,-28.7476
0.0208,-29.7241,-29.48,-28.7781
0.0209,-29.6631,-29.4495,-28.8086
0.021,-29.7241,-29.48,-28.8086
0.0211,-29.7241,-29.4495,-28.7781
0.0212,-29.6631,-29.48,-28.7781
0.0213,-29.7546,-29.48,-28.8391
0.0214,-29.7241,-29.48,-28.8086
0.0215,-29.7546,-29.48,-28.7781
0.0216,-29.6936,-29.48,-28.7781
0.0217,-29.6631,-29.4495,-28.7476
0.0218,-29.7241,-29.48,-28.717
0.0219,-29.6936,-29.4495,-28.7781
0.022,-29.7241,-29.4189,-28.7476
0.0221,-29.7241,-29.48,-28.717
0.0222,-29.6936,-29.48,-28.7476
0.0223,-29.7546,-29.48,-28.7781
0.0224,-29.6936,-29.5105,-28.7476
0.0225,-29.6936,-29.5105,-28.8086
0.0226,-29.7241,-29.4495,-28.8086
0.0227,-29.7546,-29.48,-28.8086
0.0228,-29.7241,-29.4189,-28.8391
0.0229,-29.7546,-29.4495,-28.7781
0.023,-29.7546,-29.48,-28.7781
0.0231,-29.6936,-29.4495,-28.7476
0.0232,-29.7241,-29.5105,-28.7781
0.0233,-29.7241,-29.4495,-28.7476
0.0234,-29.7546,-29.4495,-28.717
0.0235,-29.7546,-29.48,-28.717
0.0236,-29.6631,-29.48,-28.717
0.0237,-29.7546,-29.4189,-28.717
0.0238,-29.7241,-29.48,-28.7781
0.0239,-29.6631,-29.48,-28.717
0.024,-29.7241,-29.48,-28.717
0.0241,-29.6326,-29.4495,-28.7476
0.0242,-29.6631,-29.4189,-28.717
0.0243,-29.6326,-29.4189,-28.7476
0.0244,-29.6631,-29.4189,-28.6865
0.0245,-29.6936,-29.4189,-28.6865
0.0246,-29.6326,-29.3884,-28.7476
0.0247,-29.6631,-29.4189,-28.7781
0.0248,-29.6631,-29.4189,-28.7476
0.0249,-29.6326,-29.4495,-28.717
0.025,-29.6936,-29.4189,-28.7781
0.0251,-29.6936,-29.3884,-28.7476
0.0252,-29.6631,-29.4189,-28.717
0.0253,-29.6936,-29.3884,-28.717
0.0254,-29.6631,-29.3884,-28.6865
0.0255,-29.7241,-29.3884,-28.6865
0.0256,-29.6631,-29.3884,-28.717
0.0257,-29.6326,-29.3884,-28.717
0.0258,-29.6326,-29.3884,-28.717
0.0259,-29.6631,-29.3884,-28.717
0.026,-29.6326,-29.3884,-28.6865
0.0261,-29.7241,-29.3884,-28.6865
0.0262,-29.6631,-29.3884,-28.717
0.0263,-29.6631,-29.3579,-28.717
0.0264,-29.6936,-29.4189,-28.717
0.0265,-29.6936,-29.3579,-28.6865
0.0266,-29.6631,-29.3579,-28.717
0.0267,-29.6631,-29.4189,-28.6865
0.0268,-29.6631,-29.3579,-28.656
0.0269,-29.6936,-29.4495,-28.6865
0.027,-29.6326,-29.4495,-28.717
0.0271,-29.6631,-29.3884,-28.656
0.0272,-29.6326,-29.3579,-28.6865
0.0273,-29.6326,-29.3884,-28.656
0.0274,-29.6936,-29.3579,-28.717
0.0275,-29.6326,-29.3579,-28.656
0.0276,-29.6631,-29.3579,-28.6865
0.0277,-29.6936,-29.3579,-28.656
0.0278,-29.6631,-29.3884,-28.6865
0.0279,-29.6936,-29.3274,-28.656
0.028,-29.6631,-29.3884,-28.656
0.0281,-29.6936,-29.3274,-28.656
0.0282,-29.6936,-29.3579,-28.656
0.0283,-29.7241,-29.3579,-28.6865
0.0284,-29.6936,-29.3579,-28.656
0.0285,-29.7241,-29.3579,-28.717
0.0286,-29.6631,-29.3579,-28.656
0.0287,-29.6936,-29.3579,-28.656
0.0288,-29.6631,-29.3579,-28.656
0.0289,-29.6631,-29.3579,-28.656
0.029,-29.6631,-29.3579,-28.656
0.0291,-29.7241,-29.3884,-28.656
0.0292,-29.6631,-29.3579,-28.6255
0.0293,-29.6936,-29.3884,-28.717
0.0294,-29.6631,-29.3579,-28.656
0.0295,-29.6631,-29.3884,-28.6255
0.0296,-29.6631,-29.3579,-28.595
0.0297,-29.6936,-29.3274,-28.595
0.0298,-29.6631,-29.3579,-28.595
0.0299,-29.6326,-29.3884,-28.656
0.03,-29.6326,-29.3884,-28.595
0.0301,-29.6936,-29.3884,-28.656
0.0302,-29.6631,-29.3884,-28.656
0.0303,-29.6326,-29.3579,-28.656
0.0304,-29.6326,-29.3884,-28.656
0.0305,-29.6326,-29.3884,-28.656
0.0306,-29.602,-29.4189,-28.6255
0.0307,-29.6936,-29.3884,-28.656
0.0308,-29.6936,-29.4189,-28.595
0.0309,-29.602,-29.3579,-28.656
0.031,-29.6936,-29.3579,-28.6255
0.0311,-29.6631,-29.4189,-28.595
0.0312,-29.6326,-29.3884,-28.656
0.0313,-29.6631,-29.3884,-28.6255
0.0314,-29.6631,-29.4189,-28.595
0.0315,-29.6326,-29.3884,-28.595
0.0316,-29.6631,-29.3884,-28.595
0.0317,-29.6631,-29.3579,-28.595
0.0318,-29.602,-29.3884,-28.6255
0.0319,-29.6326,-29.4495,-28.595
0.032,-29.602,-29.3884,-28.656
0.0321,-29.6326,-29.3884,-28.595
0.0322,-29.602,-29.3884,-28.656
0.0323,-29.602,-29.3884,-28.6255
0.0324,-29.6631,-29.3884,-28.595
0.0325,-29.6326,-29.3579,-28.6255
0.0326,-29.6326,-29.3579,-28.6255
0.0327,-29.602,-29.4189,-28.6255
0.0328,-29.6326,-29.4189,-28.595
0.0329,-29.602,-29.4189,-28.6255
0.033,-29.602,-29.3884,-28.6255
0.0331,-29.602,-29.3579,-28.656
0.0332,-29.5715,-29.3884,-28.6255
0.0333,-29.6326,-29.3884,-28.6255
0.0334,-29.602,-29.4189,-28.6255
0.0335,-29.602,-29.4495,-28.595
0.0336,-29.5715,-29.3884,-28.6255
0.0337,-29.602,-29.4189,-28.6255
0.0338,-29.602,-29.4189,-28.6255
0.0339,-29.6326,-29.3884,-28.5645
0.034,-29.6631,-29.3884,-28.595
0.0341,-29.602,-29.4189,-28.6255
0.0342,-29.602,-29.4189,-28.6255
0.0343,-29.6326,-29.4189,-28.656
0.0344,-29.6326,-29.3884,-28.595
0.0345,-29.6326,-29.4189,-28.595
0.0346,-29.6326,-29.4495,-28.595
0.0347,-29.6326,-29.4189,-28.6255
0.0348,-29.6326,-29.3884,-28.6255
0.0349,-29.602,-29.3884,-28.5645
0.035,-29.6326,-29.4189,-28.656
0.0351,-29.6936,-29.4495,-28.595
0.0352,-29.602,-29.3884,-28.6255
0.0353,-29.602,-29.3579,-28.6255
0.0354,-29.602,-29.3884,-28.595
0.0355,-29.6631,-29.4189,-28.595
0.0356,-29.6631,-29.4189,-28.6255
0.0357,-29.6326,-29.4189,-28.656
0.0358,-29.602,-29.4189,-28.6255
0.0359,-29.5715,-29.3579,-28.595
0.036,-29.6326,-29.3884,-28.656
0.0361,-29.6631,-29.3884,-28.6255
0.0362,-29.6631,-29.3579,-28.6255
0.0363,-29.6936,-29.3579,-28.6255
0.0364,-29.6631,-29.3579,-28.6255
0.0365,-29.6326,-29.3884,-28.6255
0.0366,-29.602,-29.3884,-28.6865
0.0367,-29.6631,-29.3579,-28.656
0.0368,-29.6631,-29.3884,-28.6865
0.0369,-29.6631,-29.3579,-28.656
0.037,-29.6631,-29.3884,-28.595
0.0371,-29.7241,-29.3884,-28.717
0.0372,-29.6326,-29.3884,-28.6865
0.0373,-29.6326,-29.3274,-28.6865
0.0374,-29.6631,-29.4189,-28.6255
0.0375,-29.6326,-29.3579,-28.656
0.0376,-29.6326,-29.3579,-28.717
0.0377,-29.6326,-29.3579,-28.6865
0.0378,-29.6326,-29.3579,-28.656
0.0379,-29.6631,-29.3884,-28.6865
0.038,-29.6631,-29.3274,-28.656
0.0381,-29.6631,-29.3579,-28.6255
0.0382,-29.7241,-29.3579,-28.6865
0.0383,-29.7241,-29.3884,-28.6865
0.0384,-29.6631,-29.3884,-28.717
0.0385,-29.6936,-29.3884,-28.717
0.0386,-29.6631,-29.3579,-28.6865
0.0387,-29.6631,-29.3884,-28.6865
0.0388,-29.7241,-29.3884,-28.6865
0.0389,-29.6326,-29.4495,-28.717
0.039,-29.6631,-29.4189,-28.717
0.0391,-29.6631,-29.3579,-28.6865
0.0392,-29.6631,-29.3274,-28.6865
0.0393,-29.6326,-29.3579,-28.6865
0.0394,-29.6631,-29.3579,-28.7476
0.0395,-29.6326,-29.3579,-28.717
0.0396,-29.6631,-29.3884,-28.7476
0.0397,-29.6936,-29.3579,-28.6865
0.0398,-29.6631,-29.3884,-28.6865
0.0399,-29.6326,-29.3884,-28.6865
0.04,-29.6936,-29.4189,-28.6865
0.0401,-29.6631,-29.3884,-28.6865
0.0402,-29.7241,-29.3579,-28.6865
0.0403,-29.6631,-29.3884,-28.7476
0.0404,-29.7241,-29.3579,-28.717
0.0405,-29.6326,-29.3884,-28.6865
0.0406,-29.6631,-29.3579,-28.717
0.0407,-29.6631,-29.3884,-28.7476
0.0408,-29.6326,-29.3579,-28.7781
0.0409,-29.6326,-29.3579,-28.7476
0.041,-29.6631,-29.3579,-28.717
0.0411,-29.7241,-29.3579,-28.717
