7.00E-04,-29.9683,-29.2358,-30.0903,-30.0293,-30.6091,-30.5786,-29.8462,-29.48
7.20E-04,-29.9988,-29.2053,-30.0903,-30.0293,-30.6396,-30.5481,-29.8157,-29.48
7.40E-04,-30.0293,-29.2053,-30.0903,-29.9988,-30.6396,-30.5786,-29.8157,-29.5105
7.60E-04,-30.0293,-29.1748,-30.0598,-30.0598,-30.6396,-30.6091,-29.8157,-29.48
7.80E-04,-29.9988,-29.2358,-30.0903,-30.0293,-30.5786,-30.5786,-29.7852,-29.4495
8.00E-04,-29.9683,-29.1748,-30.0903,-30.0598,-30.6091,-30.6091,-29.7852,-29.48
8.20E-04,-29.9988,-29.2358,-30.0598,-30.0293,-30.6091,-30.5481,-29.8462,-29.48
8.40E-04,-29.9377,-29.2358,-30.0598,-30.0293,-30.6091,-30.5786,-29.8462,-29.48
8.60E-04,-29.9683,-29.2053,-30.0903,-29.9988,-30.6091,-30.6091,-29.8157,-29.48
8.80E-04,-29.9988,-29.2358,-30.0903,-29.9683,-30.6091,-30.5786,-29.7852,-29.48
9.00E-04,-29.9988,-29.1748,-30.0903,-30.0293,-30.6396,-30.5786,-29.7852,-29.541
9.20E-04,-29.9683,-29.2053,-30.0903,-30.0598,-30.6396,-30.6091,-29.7852,-29.5105
9.40E-04,-29.9377,-29.1748,-30.0598,-30.0293,-30.6091,-30.6091,-29.7852,-29.48
9.60E-04,-29.9988,-29.2053,-30.0598,-29.9988,-30.6091,-30.5786,-29.7852,-29.48
9.80E-04,-29.9377,-29.2053,-30.0293,-30.0293,-30.6091,-30.5786,-29.8462,-29.5105
0.001,-29.9377,-29.2053,-30.0903,-30.0293,-30.5786,-30.5786,-29.8157,-29.48
0.00102,-29.9683,-29.2053,-30.0903,-30.0293,-30.6702,-30.6091,-29.8462,-29.5105
0.00104,-29.9683,-29.1748,-30.1208,-30.0598,-30.6702,-30.6091,-29.7546,-29.48
0.00106,-29.9377,-29.1748,-30.0903,-30.0903,-30.7007,-30.5786,-29.7852,-29.48
0.00108,-29.9072,-29.2053,-30.0903,-30.0598,-30.6396,-30.5786,-29.7852,-29.48
0.0011,-29.9683,-29.1748,-30.1208,-30.0293,-30.6396,-30.5786,-29.7852,-29.4495
0.00112,-29.9683,-29.2053,-30.0598,-30.0598,-30.6091,-30.6091,-29.7852,-29.4495
0.00114,-29.9377,-29.2053,-30.0598,-30.0293,-30.6091,-30.6091,-29.7852,-29.4495
0.00116,-29.9683,-29.2053,-30.0903,-29.9988,-30.6091,-30.5786,-29.8462,-29.4189
0.00118,-29.9988,-29.1748,-30.0903,-30.0293,-30.6396,-30.6091,-29.8462,-29.4495
0.0012,-29.9683,-29.2053,-30.1208,-30.0293,-30.6396,-30.5786,-29.8462,-29.4495
0.00122,-29.9377,-29.1748,-30.0903,-30.0293,-30.6702,-30.5786,-29.8462,-29.4189
0.00124,-29.9377,-29.2053,-30.0903,-29.9683,-30.6396,-30.5786,-29.8157,-29.48
0.00126,-29.9683,-29.1748,-30.0903,-29.9683,-30.6091,-30.5786,-29.8157,-29.5105
0.00128,-29.9988,-29.1748,-30.0903,-29.9683,-30.6091,-30.6091,-29.8462,-29.48
0.0013,-29.9377,-29.2053,-30.0903,-29.9988,-30.6396,-30.5786,-29.8157,-29.4495
0.00132,-29.9988,-29.2053,-30.1208,-30.0293,-30.6091,-30.5786,-29.8157,-29.48
0.00134,-30.0293,-29.2053,-30.0903,-30.0293,-30.6396,-30.5786,-29.8462,-29.48
0.00136,-29.9683,-29.1748,-30.1514,-30.0293,-30.6396,-30.6091,-29.8462,-29.48
0.00138,-29.9683,-29.1748,-30.0598,-29.9988,-30.7007,-30.5786,-29.8157,-29.4495
0.0014,-30.0293,-29.2053,-30.0903,-29.9988,-30.6702,-30.5786,-29.8157,-29.48
0.00142,-29.9988,-29.1443,-30.0903,-29.9988,-30.6396,-30.5786,-29.8157,-29.5105
0.00144,-29.9683,-29.2053,-30.0903,-29.9988,-30.6702,-30.6091,-29.8157,-29.5105
0.00146,-29.9683,-29.2053,-30.1208,-29.9683,-30.6702,-30.6396,-29.7852,-29.541
0.00148,-29.9988,-29.2053,-30.0903,-30.0293,-30.6396,-30.6091,-29.7852,-29.5105
0.0015,-29.9683,-29.1748,-30.1208,-29.9988,-30.6396,-30.5786,-29.8157,-29.5105
0.00152,-29.9377,-29.2053,-30.1208,-29.9988,-30.6396,-30.5786,-29.8157,-29.5105
0.00154,-29.9683,-29.1748,-30.0903,-29.9683,-30.6702,-30.6091,-29.8157,-29.48
0.00156,-29.9683,-29.1748,-30.0903,-29.9683,-30.6396,-30.5786,-29.8157,-29.48
0.00158,-29.9377,-29.1748,-30.1208,-29.9683,-30.6702,-30.5786,-29.7852,-29.48
0.0016,-29.9377,-29.1748,-30.0903,-29.9683,-30.6091,-30.5481,-29.7852,-29.5105
0.00162,-29.9683,-29.2053,-30.0903,-29.9988,-30.6396,-30.5786,-29.7852,-29.541
0.00164,-29.9988,-29.2053,-30.0903,-30.0293,-30.6396,-30.6396,-29.7852,-29.541
0.00166,-29.9683,-29.2053,-30.1208,-30.0293,-30.6396,-30.6091,-29.8157,-29.48
0.00168,-29.9072,-29.1748,-30.1208,-29.9988,-30.6396,-30.5786,-29.7852,-29.5105
0.0017,-29.9988,-29.1443,-30.1208,-29.9988,-30.6396,-30.5786,-29.8157,-29.48
0.00172,-29.9683,-29.1748,-30.0598,-30.0293,-30.6396,-30.6091,-29.8157,-29.48
0.00174,-29.9377,-29.1748,-30.0903,-29.9988,-30.6396,-30.5786,-29.8157,-29.48
0.00176,-29.9377,-29.1443,-30.1208,-30.0598,-30.6091,-30.5786,-29.7852,-29.4495
0.00178,-29.9683,-29.1748,-30.0598,-30.0293,-30.6396,-30.5786,-29.8157,-29.48
0.0018,-29.9988,-29.2053,-30.1514,-29.9988,-30.6396,-30.6396,-29.8462,-29.48
0.00182,-29.9683,-29.1748,-30.1208,-30.0293,-30.6396,-30.6396,-29.8157,-29.5105
0.00184,-29.9377,-29.2053,-30.1514,-29.9683,-30.5786,-30.6091,-29.8157,-29.5105
0.00186,-29.9377,-29.1443,-30.1208,-29.9988,-30.6091,-30.6091,-29.8157,-29.48
0.00188,-29.9377,-29.1748,-30.0903,-29.9988,-30.6396,-30.6091,-29.8462,-29.48
0.0019,-29.9377,-29.1748,-30.0903,-29.9988,-30.6702,-30.6396,-29.8462,-29.48
0.00192,-29.9377,-29.1748,-30.1208,-30.0598,-30.6396,-30.6396,-29.8157,-29.5105
0.00194,-29.9377,-29.1748,-30.1208,-30.0293,-30.6396,-30.6091,-29.8157,-29.48
0.00196,-29.9683,-29.2053,-30.0903,-29.9988,-30.6396,-30.6091,-29.8157,-29.48
0.00198,-29.9072,-29.2053,-30.0903,-30.0293,-30.6702,-30.6091,-29.7546,-29.48
0.002,-29.9072,-29.1443,-30.1208,-29.9988,-30.6396,-30.6396,-29.8157,-29.48
0.00202,-29.9683,-29.1748,-30.1514,-30.0293,-30.6396,-30.6396,-29.7852,-29.48
0.00204,-29.9683,-29.1748,-30.1208,-29.9988,-30.6702,-30.6091,-29.8157,-29.541
0.00206,-29.9377,-29.1748,-30.1208,-29.9988,-30.7007,-30.5786,-29.7852,-29.48
0.00208,-29.9683,-29.2053,-30.0903,-30.0293,-30.7312,-30.6396,-29.8462,-29.48
0.0021,-29.9683,-29.1748,-30.0903,-30.0598,-30.6702,-30.6091,-29.8157,-29.48
0.00212,-29.9683,-29.2053,-30.0903,-29.9988,-30.6702,-30.6091,-29.8157,-29.48
0.00214,-29.9988,-29.2664,-30.0903,-29.9988,-30.6702,-30.6091,-29.8157,-29.48
0.00216,-29.9377,-29.2053,-30.0903,-30.0293,-30.6702,-30.6396,-29.7852,-29.4495
0.00218,-29.9683,-29.1748,-30.1208,-30.0293,-30.7007,-30.6396,-29.7852,-29.4495
0.0022,-29.9988,-29.2358,-30.1514,-30.0293,-30.6702,-30.6396,-29.8157,-29.48
0.00222,-29.9988,-29.2053,-30.1208,-30.0598,-30.6396,-30.6396,-29.7852,-29.48
0.00224,-29.9377,-29.2053,-30.0903,-30.0598,-30.6702,-30.6091,-29.8157,-29.5105
0.00226,-29.9683,-29.2358,-30.1514,-30.0598,-30.6396,-30.6091,-29.8157,-29.4495
0.00228,-29.9988,-29.2053,-30.1208,-30.0598,-30.6396,-30.6091,-29.7852,-29.4495
0.0023,-29.9683,-29.2358,-30.1208,-30.0598,-30.6396,-30.6091,-29.8462,-29.4495
0.00232,-29.9377,-29.2358,-30.0903,-30.0598,-30.6396,-30.6091,-29.8157,-29.4189
0.00234,-29.9377,-29.1748,-30.0903,-30.0598,-30.6702,-30.5786,-29.8157,-29.4495
0.00236,-29.9377,-29.1748,-30.1208,-30.0598,-30.7007,-30.6396,-29.8157,-29.4495
0.00238,-29.9377,-29.2053,-30.0903,-30.0598,-30.7007,-30.6396,-29.7852,-29.4189
0.0024,-29.9072,-29.1443,-30.0598,-30.0903,-30.6702,-30.6702,-29.8157,-29.4495
0.00242,-29.9072,-29.1748,-30.0598,-30.0903,-30.7312,-30.6396,-29.7852,-29.4495
0.00244,-29.9072,-29.1138,-30.0598,-30.0598,-30.7312,-30.6396,-29.7852,-29.4495
0.00246,-29.9377,-29.1748,-30.0598,-29.9988,-30.7007,-30.6396,-29.8157,-29.4495
0.00248,-29.9072,-29.2053,-30.0903,-30.0293,-30.6702,-30.6396,-29.7852,-29.4495
0.0025,-29.9377,-29.1748,-30.0598,-30.0293,-30.6702,-30.6396,-29.8157,-29.4495
0.00252,-29.9072,-29.1748,-30.0903,-29.9683,-30.6702,-30.6091,-29.8157,-29.4189
0.00254,-29.9072,-29.1748,-30.0903,-29.9988,-30.6396,-30.6091,-29.7852,-29.48
0.00256,-29.8767,-29.1748,-30.1208,-30.0293,-30.6396,-30.6091,-29.7852,-29.4189
0.00258,-29.8767,-29.1443,-30.0903,-30.0293,-30.6396,-30.6396,-29.7852,-29.4495
0.0026,-29.9072,-29.1443,-30.0903,-30.0293,-30.6396,-30.6702,-29.7852,-29.4189
0.00262,-29.9072,-29.1748,-30.1208,-30.0293,-30.6702,-30.6702,-29.7852,-29.4495
0.00264,-29.9072,-29.1748,-30.0903,-29.9988,-30.6702,-30.6091,-29.7546,-29.4495
0.00266,-29.9072,-29.1748,-30.0903,-30.0598,-30.7007,-30.6396,-29.7852,-29.48
0.00268,-29.9072,-29.1748,-30.1208,-30.0598,-30.6702,-30.6396,-29.8157,-29.4495
0.0027,-29.9377,-29.1748,-30.1208,-30.0598,-30.6396,-30.6396,-29.8157,-29.4495
0.00272,-29.9377,-29.1443,-30.0903,-30.0293,-30.6396,-30.6396,-29.8157,-29.4495
0.00274,-29.9377,-29.1443,-30.1208,-30.0293,-30.6396,-30.6091,-29.7852,-29.4189
0.00276,-29.9377,-29.1443,-30.0903,-30.0598,-30.6396,-30.6396,-29.7852,-29.4189
0.00278,-29.9683,-29.1443,-30.0598,-30.0598,-30.6396,-30.6396,-29.7852,-29.4495
0.0028,-29.9683,-29.1443,-30.0598,-30.0293,-30.6396,-30.6396,-29.7852,-29.4495
0.00282,-29.9988,-29.1443,-30.0598,-30.0598,-30.7007,-30.6702,-29.8157,-29.4189
0.00284,-29.9377,-29.1748,-30.0598,-30.0293,-30.6702,-30.6396,-29.8157,-29.4189
0.00286,-29.9072,-29.2053,-30.0598,-30.0293,-30.6396,-30.6091,-29.7852,-29.4495
0.00288,-29.9377,-29.1748,-30.0598,-30.0293,-30.6702,-30.6091,-29.7852,-29.48
0.0029,-29.9072,-29.1443,-30.0903,-30.0293,-30.6702,-30.6702,-29.7852,-29.48
0.00292,-29.9377,-29.1443,-30.1208,-30.0598,-30.6702,-30.6396,-29.8157,-29.48
0.00294,-29.9377,-29.1138,-30.0903,-30.0293,-30.6396,-30.6091,-29.7852,-29.48
0.00296,-29.9377,-29.1443,-30.0598,-30.0293,-30.6396,-30.6396,-29.7852,-29.48
0.00298,-29.9683,-29.1443,-30.0598,-30.0293,-30.6396,-30.6396,-29.7852,-29.48
0.003,-29.9072,-29.1443,-30.0598,-30.0293,-30.6091,-30.6396,-29.7241,-29.48
0.00302,-29.9377,-29.1443,-30.0598,-30.0598,-30.6702,-30.6702,-29.7852,-29.48
0.00304,-29.9072,-29.2053,-30.0598,-30.0293,-30.6702,-30.6702,-29.7852,-29.4495
0.00306,-29.8767,-29.1748,-30.0293,-30.0598,-30.6702,-30.6702,-29.7852,-29.48
0.00308,-29.8767,-29.2053,-30.0903,-30.0293,-30.6091,-30.6396,-29.7852,-29.4495
0.0031,-29.8462,-29.1443,-30.0903,-30.0598,-30.6396,-30.6702,-29.7852,-29.48
0.00312,-29.8767,-29.1748,-30.0903,-30.0598,-30.6091,-30.6091,-29.7852,-29.5105
0.00314,-29.8767,-29.1748,-30.0903,-30.0293,-30.6396,-30.6396,-29.7852,-29.541
0.00316,-29.8767,-29.1443,-30.0293,-30.0598,-30.6396,-30.6702,-29.8157,-29.5105
0.00318,-29.9072,-29.1443,-30.0598,-30.0293,-30.6396,-30.6396,-29.8157,-29.5105
0.0032,-29.8462,-29.1443,-30.0598,-29.9988,-30.6091,-30.6396,-29.8462,-29.48
0.00322,-29.8462,-29.1443,-30.0293,-29.9683,-30.6396,-30.6396,-29.8157,-29.4495
0.00324,-29.8767,-29.2053,-30.0598,-29.9683,-30.6396,-30.6702,-29.8157,-29.4495
0.00326,-29.8767,-29.2053,-30.0598,-29.9988,-30.6396,-30.6702,-29.8157,-29.4495
0.00328,-29.8767,-29.2053,-30.0598,-30.0598,-30.6702,-30.6396,-29.8157,-29.48
0.0033,-29.9072,-29.1748,-30.0598,-30.0598,-30.6396,-30.6396,-29.8157,-29.4495
0.00332,-29.9377,-29.1748,-30.0903,-30.0293,-30.6091,-30.6091,-29.8462,-29.48
0.00334,-29.9072,-29.2053,-30.1208,-30.0293,-30.6091,-30.6091,-29.8157,-29.48
0.00336,-29.9377,-29.1748,-30.0598,-30.0293,-30.6091,-30.6091,-29.8157,-29.48
0.00338,-29.8767,-29.1748,-30.0903,-30.0293,-30.6091,-30.6396,-29.8157,-29.48
0.0034,-29.9377,-29.1748,-30.0903,-30.0293,-30.5786,-30.6396,-29.8462,-29.5105
0.00342,-29.8767,-29.2053,-30.0598,-29.9988,-30.5786,-30.6396,-29.8462,-29.48
0.00344,-29.9072,-29.2053,-30.0598,-30.0293,-30.6091,-30.6091,-29.8462,-29.48
0.00346,-29.9072,-29.2053,-30.0598,-30.0598,-30.5786,-30.6091,-29.8767,-29.4495
0.00348,-29.9072,-29.1748,-30.0903,-30.0598,-30.6396,-30.6396,-29.8157,-29.4495
0.0035,-29.9377,-29.1748,-30.0903,-30.0598,-30.6396,-30.6091,-29.8157,-29.4495
0.00352,-29.9377,-29.2053,-30.1208,-30.0293,-30.6091,-30.6091,-29.8157,-29.4495
0.00354,-29.9072,-29.1443,-30.0903,-30.0293,-30.6396,-30.6091,-29.7852,-29.4495
0.00356,-29.9072,-29.2053,-30.0903,-30.0293,-30.5786,-30.6091,-29.8157,-29.48
0.00358,-29.8767,-29.1748,-30.0903,-30.0598,-30.5786,-30.6091,-29.8157,-29.4495
0.0036,-29.8767,-29.1748,-30.0903,-30.0598,-30.5786,-30.6091,-29.7852,-29.4495
0.00362,-29.9377,-29.1748,-30.0293,-30.0293,-30.5786,-30.6091,-29.7546,-29.4495
0.00364,-29.9072,-29.2053,-30.0293,-30.0598,-30.6091,-30.6091,-29.8462,-29.4495
0.00366,-29.9072,-29.2053,-30.0598,-30.0903,-30.6091,-30.5786,-29.8462,-29.5105
0.00368,-29.9072,-29.2053,-30.0293,-30.0598,-30.6396,-30.5481,-29.8462,-29.48
0.0037,-29.9377,-29.2053,-30.0293,-30.0293,-30.6091,-30.5786,-29.8462,-29.48
0.00372,-29.9072,-29.1748,-30.0293,-30.0598,-30.6702,-30.6091,-29.8157,-29.48
0.00374,-29.9072,-29.2358,-30.0598,-30.0293,-30.6702,-30.6091,-29.8462,-29.4495
0.00376,-29.9377,-29.1748,-30.0598,-30.0293,-30.6396,-30.6091,-29.7852,-29.4495
0.00378,-29.8462,-29.2053,-30.0598,-30.0293,-30.6396,-30.6396,-29.8157,-29.3884
0.0038,-29.8767,-29.2053,-30.0293,-30.0598,-30.6091,-30.6091,-29.8462,-29.4495
0.00382,-29.8767,-29.2053,-30.0598,-30.0598,-30.6091,-30.6091,-29.8157,-29.4189
0.00384,-29.8462,-29.2053,-30.0293,-30.0598,-30.7007,-30.6091,-29.8462,-29.4189
0.00386,-29.8767,-29.1748,-30.0293,-30.0293,-30.6702,-30.5786,-29.8157,-29.4495
0.00388,-29.8462,-29.1748,-30.0293,-30.1208,-30.7007,-30.6091,-29.7852,-29.4189
0.0039,-29.8462,-29.1748,-30.0598,-30.0293,-30.6396,-30.6091,-29.8157,-29.4189
0.00392,-29.8767,-29.2053,-30.0293,-30.0293,-30.6702,-30.6091,-29.8462,-29.4189
0.00394,-29.8767,-29.1748,-30.0293,-30.0598,-30.6702,-30.5786,-29.8462,-29.4495
0.00396,-29.8767,-29.1443,-30.0903,-30.0598,-30.6702,-30.5786,-29.8462,-29.48
0.00398,-29.8462,-29.1748,-30.0598,-30.0598,-30.6702,-30.6091,-29.8462,-29.48
0.004,-29.9072,-29.1748,-30.0903,-30.0293,-30.6702,-30.6091,-29.8462,-29.48
0.00402,-29.8767,-29.1748,-30.0598,-30.0293,-30.6396,-30.6091,-29.7852,-29.48
0.00404,-29.9072,-29.1748,-30.0598,-30.0598,-30.6702,-30.6091,-29.7546,-29.4189
0.00406,-29.9072,-29.2053,-30.0293,-30.0598,-30.6702,-30.6091,-29.7852,-29.4189
0.00408,-29.8767,-29.1748,-30.0598,-30.0598,-30.6091,-30.6091,-29.7852,-29.4189
0.0041,-29.9377,-29.2053,-30.0598,-30.0598,-30.6702,-30.6396,-29.7546,-29.4189
0.00412,-29.9377,-29.1748,-30.0598,-30.0293,-30.6396,-30.6091,-29.7852,-29.4189
0.00414,-29.9377,-29.2053,-30.0598,-30.0598,-30.6396,-30.6091,-29.7546,-29.4189
0.00416,-29.9377,-29.2053,-30.0598,-30.0293,-30.6702,-30.6091,-29.7546,-29.4495
0.00418,-29.9072,-29.1443,-29.9988,-30.0293,-30.6702,-30.5786,-29.7546,-29.3884
0.0042,-29.9072,-29.1748,-30.0598,-30.0598,-30.6702,-30.6396,-29.7852,-29.3884
0.00422,-29.9377,-29.1748,-30.0903,-30.0293,-30.7312,-30.6091,-29.7852,-29.4189
0.00424,-29.9072,-29.1748,-30.0903,-30.0598,-30.7007,-30.6091,-29.7852,-29.4495
0.00426,-29.9072,-29.1748,-30.0903,-30.0598,-30.7007,-30.6091,-29.7852,-29.48
0.00428,-29.8767,-29.1443,-30.0903,-30.0598,-30.6702,-30.6091,-29.7852,-29.48
0.0043,-29.8767,-29.1748,-30.0598,-30.0598,-30.6396,-30.6396,-29.8157,-29.48
0.00432,-29.8767,-29.2053,-30.0598,-29.9988,-30.6702,-30.6702,-29.7852,-29.48
0.00434,-29.8767,-29.1748,-30.0903,-29.9988,-30.6702,-30.6396,-29.7852,-29.48
0.00436,-29.8767,-29.2053,-30.1208,-30.0293,-30.6702,-30.6396,-29.7852,-29.4495
0.00438,-29.9377,-29.2053,-30.0903,-30.0598,-30.6396,-30.6396,-29.7852,-29.4495
0.0044,-29.9072,-29.1748,-30.0598,-30.0598,-30.6396,-30.6091,-29.7852,-29.4495
0.00442,-29.9072,-29.1748,-30.0598,-30.0293,-30.6396,-30.5786,-29.8157,-29.48
0.00444,-29.9072,-29.1748,-30.0903,-30.0293,-30.6396,-30.6091,-29.8157,-29.4495
0.00446,-29.9072,-29.1748,-30.0903,-30.0293,-30.7007,-30.6091,-29.8157,-29.4495
0.00448,-29.9377,-29.1443,-30.0598,-30.0293,-30.7007,-30.6396,-29.7852,-29.4495
0.0045,-29.9072,-29.1748,-30.0903,-30.0598,-30.7007,-30.6091,-29.8157,-29.48
0.00452,-29.9072,-29.1748,-30.0903,-30.0598,-30.7312,-30.6396,-29.7852,-29.4189
0.00454,-29.9072,-29.1748,-30.0598,-30.0598,-30.6702,-30.6091,-29.8157,-29.4189
0.00456,-29.9377,-29.1443,-30.0293,-30.0293,-30.7007,-30.6396,-29.8157,-29.4495
0.00458,-29.9377,-29.1443,-30.0293,-30.0598,-30.6702,-30.6396,-29.8157,-29.4189
0.0046,-29.9683,-29.1748,-30.0598,-30.0293,-30.6702,-30.6396,-29.8462,-29.4495
0.00462,-29.9072,-29.1443,-30.0293,-30.0293,-30.6702,-30.6702,-29.8157,-29.4495
0.00464,-29.9377,-29.2053,-30.0293,-30.0293,-30.6396,-30.6702,-29.7852,-29.5105
0.00466,-29.9072,-29.2053,-30.0293,-29.9988,-30.6396,-30.6396,-29.8157,-29.4495
0.00468,-29.9072,-29.1748,-30.0293,-30.0293,-30.6396,-30.6396,-29.8157,-29.48
0.0047,-29.9072,-29.1748,-30.0598,-30.0598,-30.6091,-30.6396,-29.7852,-29.4495
0.00472,-29.9072,-29.1748,-30.0598,-30.0903,-30.6396,-30.6091,-29.7852,-29.4495
0.00474,-29.9377,-29.1748,-30.0598,-30.0598,-30.6396,-30.6091,-29.7852,-29.4495
0.00476,-29.9377,-29.1748,-30.0903,-30.0903,-30.6702,-30.5786,-29.7546,-29.4495
0.00478,-29.9377,-29.1748,-30.1208,-30.0598,-30.6396,-30.6091,-29.7546,-29.4495
0.0048,-29.9377,-29.1443,-30.0903,-30.0598,-30.6396,-30.6091,-29.8157,-29.4495
0.00482,-29.9377,-29.1748,-30.0598,-30.0293,-30.6702,-30.6091,-29.7852,-29.4495
0.00484,-29.9377,-29.1748,-30.0903,-30.0598,-30.6396,-30.5786,-29.8157,-29.4495
0.00486,-29.9377,-29.1748,-30.0598,-30.0598,-30.6091,-30.6091,-29.8157,-29.4495
0.00488,-29.9377,-29.1443,-30.0293,-30.0598,-30.6091,-30.6396,-29.8767,-29.4495
0.0049,-29.9072,-29.1748,-30.0598,-30.0598,-30.6396,-30.6091,-29.8157,-29.4495
0.00492,-29.9377,-29.2053,-30.0293,-30.1208,-30.6702,-30.5786,-29.8767,-29.4495
0.00494,-29.9072,-29.1443,-30.0293,-30.0903,-30.6091,-30.6091,-29.8462,-29.48
0.00496,-29.9072,-29.1443,-29.9988,-30.0903,-30.6396,-30.6091,-29.8767,-29.48
0.00498,-29.9072,-29.1443,-30.0293,-30.0903,-30.6091,-30.6091,-29.8767,-29.48
0.005,-29.9072,-29.1443,-29.9988,-30.0903,-30.6396,-30.6091,-29.8767,-29.48
0.00502,-29.9072,-29.1443,-30.0293,-30.0598,-30.6396,-30.6396,-29.8767,-29.4189
0.00504,-29.9377,-29.1138,-30.0598,-30.0598,-30.6702,-30.6091,-29.8462,-29.4495
0.00506,-29.9377,-29.1443,-30.0293,-30.0598,-30.6396,-30.6091,-29.8767,-29.4189
0.00508,-29.9377,-29.1443,-30.0293,-30.0598,-30.7007,-30.5786,-29.8767,-29.4495
0.0051,-29.9072,-29.1443,-30.0293,-30.0598,-30.6702,-30.5786,-29.8767,-29.4495
0.00512,-29.8767,-29.1748,-29.9988,-30.0598,-30.6702,-30.5786,-29.8767,-29.4189
0.00514,-29.9377,-29.1443,-30.0598,-30.0293,-30.7007,-30.5786,-29.9072,-29.4495
0.00516,-29.8767,-29.1748,-29.9988,-30.0598,-30.6702,-30.5786,-29.8767,-29.4495
0.00518,-29.9072,-29.1443,-29.9988,-30.0598,-30.6396,-30.6091,-29.9072,-29.4495
0.0052,-29.9377,-29.1748,-30.0598,-30.0598,-30.6091,-30.5786,-29.9072,-29.4495
0.00522,-29.9072,-29.1443,-30.0598,-30.0598,-30.6091,-30.5481,-29.8767,-29.48
0.00524,-29.9072,-29.1443,-30.0598,-30.0598,-30.6091,-30.5786,-29.8462,-29.48
0.00526,-29.9072,-29.1138,-30.0293,-30.0598,-30.6091,-30.5786,-29.8767,-29.4495
